PGC0044545          0.  0.  15.61  0.39   0.77  0.10   0.11  0.08
PGC0044546          0.  0.  16.62  0.34   0.59  0.12   0.08  0.08
PGC0044547          0.  0.  16.40  0.35   0.57  0.13   0.07  0.08
E575-41            26. 12.  15.79  0.38   1.10  0.08   0.34  0.08
IC3957              0.  0.  15.18  0.41   0.79  0.10   0.03  0.08
NGC4868             0.  0.  13.78  0.42   1.16  0.07   0.08  0.08
IC3967            175. 20.  16.23  0.50   0.63  0.17   0.30  0.12
PGC0044562          0.  0.  16.12  0.36   0.70  0.11   0.11  0.08
CGCG160-074         0.  0.  15.26  0.58   0.74  0.15   0.00  0.12
IC3966              0.  0.  15.31  0.57   0.79  0.14   0.18  0.12
NGC4864             0.  0.  14.83  0.60   0.95  0.12   0.01  0.12
IC3963              0.  0.  15.21  0.41   0.83  0.10   0.14  0.08
PGC0044570          0.  0.  15.92  0.37   0.80  0.10   0.23  0.08
NGC4855             0.  0.  13.56  0.58   1.29  0.09   0.24  0.12
PGC0044573          0.  0.  16.65  0.34   0.56  0.13   0.15  0.08
NGC4865             0.  0.  14.49  0.61   0.98  0.12   0.26  0.12
PGC0044581          0.  0.  16.01  0.37   0.64  0.12   0.10  0.08
M+08-18-00          0.  0.  15.03  0.42   0.87  0.09   0.08  0.08
PGC0044585         30. 13.  17.02  0.33   0.58  0.12   0.32  0.08
PGC0044586          0.  0.  15.97  0.52   0.79  0.14   0.29  0.12
NGC4869             0.  0.  14.92  0.42   0.94  0.09   0.14  0.08
PGC0044592          0.  0.  16.74  0.34   0.52  0.13   0.08  0.08
PGC0044593          0.  0.  17.44  0.35   0.40  0.15   0.16  0.08
PGC0044595          0.  0.  17.20  0.47   0.38  0.21   0.00  0.12
PGC0044596          0.  0.  16.33  0.35   0.59  0.12   0.10  0.08
NGC4866            89.  4.  12.07  0.28   1.69  0.05   0.81  0.08
IC3976             44. 13.  16.30  0.35   0.69  0.11   0.31  0.08
PGC0044608          0.  0.  16.56  0.34   0.66  0.12   0.24  0.08
PGC0044609          0.  0.  17.64  0.36   0.57  0.13   0.19  0.08
NGC4862             0.  0.  14.64  0.60   0.97  0.12   0.13  0.12
PGC0044611         26. 13.  17.40  0.35   0.57  0.13   0.32  0.08
IC3973              0.  0.  15.21  0.41   0.83  0.10   0.21  0.08
PGC0044629          0.  0.  16.00  0.52   0.67  0.16   0.16  0.12
UGC8104            43. 12.  16.39  0.49   0.81  0.14   0.54  0.12
IC3991              0.  0.  15.16  0.58   1.08  0.11   0.13  0.12
IC3990              0.  0.  15.01  0.42   0.94  0.09   0.21  0.08
PGC0044634          0.  0.  16.66  0.34   0.65  0.12   0.24  0.08
PGC0044637          0.  0.  17.18  0.34   0.38  0.15   0.24  0.08
PGC0044638          0.  0.  17.46  0.50   0.40  0.21   0.13  0.12
UGC8107            51. 11.  13.48  0.57   1.30  0.09   0.58  0.12
PGC0044646          3. 12.  16.15  0.36   0.69  0.11   0.35  0.08
CGCG160-076         0.  0.  15.22  0.58   0.74  0.15   0.00  0.12
CGCG160-233000      0.  0.  16.31  0.35   0.58  0.12   0.07  0.08
NGC4863            23.  9.  14.65  0.60   1.21  0.10   0.62  0.12
PGC0044653          0.  0.  17.67  0.37   0.42  0.15   0.20  0.08
PGC0044654          0.  0.  15.89  0.37   0.66  0.12   0.10  0.08
NGC4876             0.  0.  15.67  0.39   0.68  0.11   0.10  0.08
M+05-67-00          0.  0.  14.15  0.60   0.95  0.12   0.01  0.12
CGCG160-235000    148. 10.  16.01  0.37   0.80  0.10   0.42  0.08
IC841               0.  0.  14.79  0.60   0.98  0.12   0.22  0.12
PGC0044666          0.  0.  17.19  0.47   0.38  0.21   0.24  0.12
M+05-74-00          0.  0.  15.15  0.41   0.88  0.09   0.29  0.08
M-01-62-00        156. 20.  14.58  0.60   1.08  0.11   0.30  0.12
PGC0044675          0.  0.  16.06  0.52   0.65  0.17   0.18  0.12
PGC0044678          0.  0.  17.65  0.53   0.38  0.21   0.24  0.12
PGC0044679          0.  0.  16.04  0.37   0.73  0.11   0.22  0.08
CGCG43-092          0.  0.  15.04  0.59   1.08  0.11   0.22  0.12
NGC4883             0.  0.  15.36  0.40   0.71  0.11   0.05  0.08
NGC4901             0.  0.  14.16  0.43   1.13  0.07   0.26  0.08
UGC8105             0.  0.  14.73  0.60   1.06  0.11   0.28  0.12
NGC4881             0.  0.  13.99  0.42   1.09  0.08   0.10  0.08
PGC0044691         41. 11.  16.22  0.36   0.80  0.10   0.37  0.08
M+06-10-00          0.  0.  15.36  0.57   0.71  0.16   0.06  0.12
NGC4892            23. 12.  14.43  0.61   1.28  0.09   0.54  0.12
CGCG160-240000     39. 10.  15.78  0.38   0.87  0.09   0.43  0.08
PGC0044704          0.  0.  15.82  0.38   0.80  0.10   0.26  0.08
PGC0044707          0.  0.  16.34  0.35   0.67  0.11   0.29  0.08
PGC0044709        124. 14.  16.59  0.48   0.76  0.15   0.45  0.12
PGC0044710          0.  0.  15.87  0.53   0.64  0.17   0.00  0.12
M+02-46-00          0.  0.  15.26  0.57   0.83  0.14   0.04  0.12
IC4012              0.  0.  15.99  0.37   0.68  0.11   0.14  0.08
NGC4889             0.  0.  12.33  0.42   1.56  0.08   0.00  0.12
PGC0044716          0.  0.  15.89  0.53   0.64  0.17   0.10  0.12
NGC4895A            0.  0.  15.61  0.39   0.84  0.10   0.21  0.08
M-02-83-00          0.  0.  15.65  0.54   0.71  0.16   0.05  0.12
NGC4880           160. 20.  11.90  0.37   1.55  0.08   0.30  0.12
PGC0044720          0.  0.  17.87  0.58   0.42  0.21   0.20  0.12
M+05-79-00          0.  0.  15.12  0.41   0.91  0.09   0.29  0.08
PGC0044723          0.  0.  16.28  0.35   0.63  0.12   0.18  0.08
PGC0044725          0.  0.  15.88  0.37   0.69  0.11   0.19  0.08
IC4021              0.  0.  16.08  0.36   0.59  0.12   0.12  0.08
M-02-84-00         85.  8.  15.64  0.55   1.07  0.11   0.68  0.12
IC4028              0.  0.  14.47  0.61   0.91  0.13   0.06  0.12
M-02-85-00          0.  0.  13.70  0.58   1.20  0.10   0.14  0.12
NGC4895             0.  0.  13.97  0.42   1.10  0.08   0.22  0.08
CGCG160-082         0.  0.  15.52  0.56   0.70  0.16   0.05  0.12
PGC0044740          0.  0.  16.41  0.35   0.59  0.12   0.11  0.08
M+10-11-00          0.  0.  16.14  0.50   0.67  0.16   0.14  0.12
NGC4878             0.  0.  13.78  0.59   1.09  0.11   0.08  0.12
IC4026              0.  0.  15.78  0.38   0.66  0.12   0.07  0.08
PGC0044750          0.  0.  16.14  0.36   0.76  0.11   0.22  0.08
CGCG160-084         0.  0.  15.19  0.58   0.87  0.13   0.13  0.12
PGC0044763          0.  0.  16.32  0.35   0.55  0.13   0.13  0.08
NGC4896             0.  0.  14.60  0.43   0.96  0.09   0.19  0.08
UGC8119            40.  8.  14.55  0.61   1.15  0.10   0.66  0.12
PGC0044771          0.  0.  15.78  0.38   0.68  0.11   0.08  0.08
PGC0044773          0.  0.  16.49  0.34   0.73  0.11   0.27  0.08
CGCG160-086         0.  0.  14.99  0.42   0.89  0.09   0.15  0.08
NGC4885             0.  0.  15.03  0.59   0.80  0.14   0.05  0.12
CGCG160-251000      0.  0.  15.55  0.39   0.79  0.10   0.20  0.08
IC4040            150. 12.  15.10  0.41   0.90  0.09   0.35  0.08
CGCG71-097         97. 13.  16.11  0.36   0.71  0.11   0.32  0.08
NGC4890             0.  0.  13.71  0.59   1.05  0.11   0.04  0.12
PGC0044794          0.  0.  15.18  0.41   0.78  0.10   0.06  0.08
IC842               0.  0.  13.94  0.42   1.07  0.08   0.29  0.08
NGC4887             0.  0.  14.47  0.61   0.98  0.12   0.20  0.12
NGC4900             0.  0.  11.94  0.38   1.37  0.09   0.12  0.12
NGC4906             0.  0.  14.59  0.61   0.91  0.13   0.05  0.12
PGC0044803          0.  0.  16.53  0.48   0.64  0.17   0.28  0.12
IC4041              0.  0.  15.49  0.40   0.75  0.11   0.16  0.08
CGCG160-089         0.  0.  15.39  0.40   0.83  0.10   0.11  0.08
IC4049              0.  0.  15.43  0.40   1.05  0.08   0.15  0.08
NGC4914             0.  0.  12.72  0.34   1.38  0.06   0.20  0.08
IC4042              0.  0.  15.01  0.42   0.84  0.10   0.07  0.08
PGC0044809         90. 20.  16.02  0.52   0.63  0.17   0.30  0.12
PGC0044811          0.  0.  16.96  0.33   0.52  0.13   0.22  0.08
PGC0044815          0.  0.  16.39  0.35   0.68  0.11   0.20  0.08
IC4045              0.  0.  14.71  0.43   0.93  0.09   0.03  0.08
NGC4907             0.  0.  13.71  0.41   1.04  0.08   0.00  0.08
PGC0044820          0.  0.  16.21  0.50   0.73  0.15   0.24  0.12
PGC0044821          0.  0.  16.61  0.34   0.60  0.12   0.24  0.08
UGC8122             0.  0.  14.45  0.43   0.98  0.09   0.12  0.08
IC4060              0.  0.  15.03  0.59   0.84  0.14   0.13  0.12
NGC4908             0.  0.  14.40  0.43   0.91  0.09   0.05  0.08
NGC4897             0.  0.  12.53  0.46   1.38  0.09   0.08  0.12
IC4051              0.  0.  13.68  0.41   1.09  0.08   0.05  0.08
PGC0044835         22. 18.  17.23  0.48   0.58  0.18   0.32  0.12
NGC4917             0.  0.  14.06  0.42   1.07  0.08   0.20  0.08
NGC4911             0.  0.  13.10  0.37   1.21  0.07   0.00  0.08
NGC4899             0.  0.  13.18  0.54   1.19  0.10   0.08  0.12
PGC0044844          0.  0.  15.54  0.56   0.86  0.14   0.28  0.12
NGC4902             0.  0.  11.81  0.37   1.36  0.09   0.00  0.12
M+05-95-00          0.  0.  14.73  0.43   0.90  0.09   0.01  0.08
CGCG160-261000      0.  0.  15.78  0.38   0.80  0.10   0.24  0.08
UGC8127            17. 11.  15.11  0.58   1.09  0.11   0.58  0.12
PGC0044863          0.  0.  16.86  0.33   0.48  0.14   0.04  0.08
M+05-96-00          0.  0.  14.73  0.60   1.06  0.11   0.22  0.12
M+02-50-00          0.  0.  15.02  0.59   0.93  0.13   0.05  0.12
E575-47             0.  0.  13.42  0.57   1.17  0.10   0.00  0.12
PGC0044876         48. 13.  14.67  0.60   1.09  0.11   0.50  0.12
PGC0044878          0.  0.  16.25  0.35   0.66  0.12   0.11  0.08
PGC0044879          0.  0.  15.08  0.59   0.87  0.13   0.14  0.12
NGC4919           149. 11.  14.57  0.43   1.06  0.08   0.39  0.08
IC4067              0.  0.  15.97  0.52   0.67  0.16   0.14  0.12
NGC4922             0.  0.  12.94  0.50   1.39  0.09   0.21  0.12
PGC0044897          0.  0.  16.92  0.33   0.44  0.14   0.01  0.08
CGCG160-098         0.  0.  14.88  0.60   0.80  0.14   0.04  0.12
NGC4921             0.  0.  12.16  0.28   1.38  0.06   0.12  0.08
M-01-70-00        150. 17.  15.32  0.57   1.08  0.11   0.34  0.12
IC843             137. 10.  14.01  0.42   1.18  0.07   0.45  0.08
UGC8143           146. 20.  14.63  0.60   0.96  0.12   0.30  0.12
PGC0044917          0.  0.  16.67  0.34   0.56  0.13   0.13  0.08
CGCG71-099        154. 16.  15.69  0.54   0.87  0.13   0.36  0.12
IC4086              0.  0.  15.20  0.58   0.94  0.13   0.14  0.12
IC4088             84. 12.  14.39  0.61   1.16  0.10   0.54  0.12
CGCG43-096          0.  0.  15.56  0.55   0.84  0.14   0.12  0.12
CGCG160-101000    111. 16.  16.72  0.48   0.75  0.15   0.36  0.12
CGCG160-100000      0.  0.  14.99  0.42   0.93  0.09   0.13  0.08
M-01-71-00         34.  5.  13.89  0.60   1.43  0.08   0.87  0.12
M+01-36-00          0.  0.  15.10  0.59   0.87  0.13   0.05  0.12
E575-49           151. 15.  16.33  0.49   0.78  0.15   0.38  0.12
NGC4926             0.  0.  14.11  0.60   1.23  0.10   0.00  0.12
CGCG43-102000       0.  0.  15.91  0.52   0.86  0.14   0.24  0.12
NGC4927             0.  0.  14.87  0.60   0.98  0.12   0.20  0.12
CGCG43-104000       0.  0.  15.62  0.55   0.85  0.14   0.04  0.12
IC4071              0.  0.  14.89  0.59   0.81  0.14   0.00  0.12
NGC4920             0.  0.  14.17  0.61   0.95  0.12   0.00  0.12
UGC8146            18. 10.  14.43  0.61   1.37  0.09   0.61  0.12
IC4100              0.  0.  13.80  0.59   1.07  0.11   0.13  0.12
NGC4925             0.  0.  13.87  0.60   1.10  0.11   0.13  0.12
NGC4926A            0.  0.  14.96  0.59   0.81  0.14   0.06  0.12
CGCG43-106000       0.  0.  16.68  0.47   0.87  0.13   0.28  0.12
M+05-00-00          0.  0.  15.30  0.41   0.77  0.10   0.10  0.08
M+05-00-00          0.  0.  15.49  0.56   0.70  0.16   0.05  0.12
NGC4924             0.  0.  14.24  0.61   1.01  0.12   0.04  0.12
M-03-27-00          0.  0.  15.19  0.57   1.10  0.11   0.14  0.12
M-02-97-00         58. 12.  14.35  0.43   1.10  0.08   0.34  0.08
UGC8145            97.  7.  15.43  0.56   1.11  0.11   0.76  0.12
M-02-98-00         73. 15.  14.02  0.60   1.21  0.10   0.41  0.12
CGCG160-111000      0.  0.  15.68  0.39   0.75  0.11   0.13  0.08
CGCG160-110000      0.  0.  15.57  0.39   0.79  0.10   0.20  0.08
CGCG15-057          0.  0.  15.66  0.54   0.89  0.13   0.12  0.12
PGC0045016          0.  0.  17.37  0.49   0.57  0.18   0.13  0.12
CGCG43-109000       0.  0.  15.60  0.39   0.84  0.10   0.19  0.08
M+03-22-00          0.  0.  14.59  0.60   0.97  0.12   0.05  0.12
M+05-00-00        124. 12.  15.04  0.42   0.94  0.09   0.35  0.08
PGC0045024          0.  0.  17.69  0.52   0.40  0.21   0.13  0.12
IC4106              0.  0.  14.65  0.60   0.91  0.13   0.04  0.12
CGCG15-058          0.  0.  15.59  0.55   0.79  0.14   0.06  0.12
CGCG160-115000      0.  0.  15.04  0.42   1.07  0.08   0.26  0.08
UGC8149           120. 10.  16.07  0.51   0.95  0.12   0.61  0.12
PGC0045042          0.  0.  17.78  0.55   0.42  0.21   0.20  0.12
M+05-00-00          0.  0.  17.06  0.33   0.50  0.13   0.28  0.08
M+01-38-00          0.  0.  15.88  0.53   0.93  0.13   0.20  0.12
IC4111            140. 12.  15.40  0.40   0.86  0.10   0.35  0.08
NGC4928             0.  0.  13.31  0.56   1.13  0.11   0.10  0.12
NGC4931            69. 11.  14.01  0.42   1.16  0.07   0.41  0.08
CGCG43-113000       0.  0.  16.16  0.50   0.75  0.15   0.06  0.12
M+09-92-00        121. 14.  16.30  0.49   0.84  0.14   0.46  0.12
CGCG160-119000     48. 15.  15.21  0.58   0.90  0.13   0.38  0.12
NGC4934           102.  6.  15.48  0.40   1.10  0.08   0.65  0.08
PGC0045083          0.  0.  15.96  0.37   0.70  0.11   0.13  0.08
NGC4935             0.  0.  13.94  0.60   1.01  0.12   0.00  0.12
M+09-94-00          0.  0.  15.42  0.56   0.91  0.13   0.18  0.12
UGC8161           146. 13.  14.30  0.61   1.16  0.10   0.50  0.12
CGCG43-119000       0.  0.  16.20  0.50   0.75  0.15   0.26  0.12
E575-52             6. 20.  17.09  0.47   0.64  0.17   0.30  0.12
UGC8163             0.  0.  15.23  0.58   0.90  0.13   0.22  0.12
M+09-95-00          0.  0.  16.52  0.48   0.57  0.18   0.13  0.12
CGCG43-120000     173. 17.  15.32  0.57   1.14  0.10   0.34  0.12
CGCG100-025         0.  0.  15.78  0.53   0.81  0.14   0.22  0.12
CGCG43-121000       0.  0.  15.75  0.54   0.75  0.15   0.10  0.12
CGCG43-123000       0.  0.  14.77  0.42   1.05  0.08   0.04  0.08
NGC4943             0.  0.  15.20  0.41   0.85  0.10   0.18  0.08
M+04-03-00          0.  0.  15.14  0.41   0.85  0.10   0.06  0.08
CGCG43-124000       0.  0.  16.19  0.50   0.67  0.16   0.01  0.12
NGC4944            89.  9.  14.02  0.42   1.34  0.06   0.52  0.08
CGCG43-126000       0.  0.  16.22  0.50   0.71  0.16   0.24  0.12
M+09-97-00          0.  0.  17.79  0.55   0.42  0.21   0.20  0.12
IC4149            102. 16.  15.84  0.54   0.81  0.14   0.36  0.12
PGC0045160          0.  0.  15.73  0.54   0.73  0.15   0.08  0.12
CGCG160-125000      0.  0.  14.92  0.42   0.91  0.09   0.16  0.08
NGC4941             0.  0.  11.69  0.35   1.56  0.08   0.29  0.12
UGC8170             0.  0.  14.06  0.60   1.00  0.12   0.10  0.12
NGC4939             0.  0.  12.37  0.45   1.54  0.08   0.21  0.12
M+06-24-00          0.  0.  15.21  0.58   0.87  0.13   0.04  0.12
PGC0045175         17. 11.  15.46  0.40   0.90  0.09   0.38  0.08
NGC4942             0.  0.  13.16  0.54   1.18  0.10   0.04  0.12
M+08-33-00          0.  0.  15.14  0.58   0.79  0.14   0.13  0.12
M+07-24-00          0.  0.  15.09  0.59   0.87  0.13   0.12  0.12
CGCG160-128000      0.  0.  14.89  0.42   0.88  0.09   0.19  0.08
M+05-00-00          0.  0.  14.61  0.60   0.99  0.12   0.21  0.12
PGC0045191         20. 20.  15.83  0.54   0.78  0.15   0.30  0.12
M+05-00-00          0.  0.  14.64  0.60   1.03  0.12   0.16  0.12
PGC0045201        106. 18.  16.32  0.50   0.67  0.16   0.32  0.12
PGC0045203          0.  0.  16.11  0.52   0.64  0.17   0.12  0.12
M+01-47-00          0.  0.  17.25  0.48   0.43  0.20   0.06  0.12
PGC0045216          0.  0.  15.11  0.41   0.94  0.09   0.14  0.08
IC4165              0.  0.  15.01  0.59   0.80  0.14   0.00  0.12
NGC4948           141. 10.  13.34  0.56   1.37  0.09   0.60  0.12
M+09-00-00          0.  0.  15.00  0.42   0.81  0.10   0.06  0.08
NGC4952            12. 12.  12.99  0.51   1.47  0.08   0.53  0.12
NGC4956             0.  0.  13.38  0.55   1.19  0.10   0.12  0.12
NGC4948A            0.  0.  13.50  0.57   1.14  0.10   0.00  0.12
NGC4951            92. 13.  12.79  0.50   1.51  0.08   0.50  0.12
M+09-01-00          0.  0.  17.36  0.34   0.49  0.14   0.24  0.08
CGCG100-030         0.  0.  15.90  0.52   0.78  0.15   0.18  0.12
NGC4957             0.  0.  13.36  0.39   1.17  0.07   0.06  0.08
UGC8176            96.  8.  16.76  0.47   0.79  0.14   0.74  0.12
M+04-05-00          0.  0.  14.72  0.60   0.95  0.12   0.16  0.12
UGC8179            18. 15.  14.91  0.59   1.09  0.11   0.42  0.12
IC4166              0.  0.  14.11  0.60   1.01  0.12   0.08  0.12
IC4171             82. 13.  15.01  0.42   0.91  0.09   0.31  0.08
PGC0045266          0.  0.  16.34  0.35   0.64  0.12   0.13  0.08
IC846               0.  0.  14.83  0.60   1.04  0.11   0.05  0.12
M+10-18-00          0.  0.  15.72  0.54   0.73  0.15   0.08  0.12
M+05-00-00          6. 10.  15.05  0.42   0.97  0.09   0.42  0.08
UGC8181            77. 12.  15.81  0.53   1.03  0.12   0.52  0.12
M+09-03-00          0.  0.  16.26  0.35   0.62  0.12   0.07  0.08
NGC4964             0.  0.  14.16  0.60   0.98  0.12   0.18  0.12
M+09-06-00          0.  0.  14.61  0.60   1.03  0.12   0.18  0.12
M+06-28-00          0.  0.  15.71  0.54   0.71  0.16   0.24  0.12
M+09-04-00          0. 12.  16.43  0.34   0.65  0.12   0.34  0.08
PGC0045289         51. 12.  15.41  0.57   0.95  0.12   0.53  0.12
NGC4959             0.  0.  15.03  0.59   0.85  0.14   0.00  0.12
CGCG43-141000       0.  0.  15.75  0.53   0.80  0.14   0.16  0.12
CGCG189-019         0.  0.  15.87  0.53   0.75  0.15   0.26  0.12
NGC4961             0.  0.  12.95  0.51   1.25  0.10   0.13  0.12
NGC4960             0.  0.  15.54  0.39   0.78  0.10   0.14  0.08
NGC4958             7. 16.  12.46  0.45   1.45  0.08   0.37  0.12
IC4182              0.  0.  10.95  0.29   1.64  0.08   0.10  0.12
NGC4963             0.  0.  14.02  0.60   1.11  0.11   0.12  0.12
NGC4973             0.  0.  13.92  0.42   1.15  0.07   0.06  0.08
PGC0045325          0.  0.  16.19  0.36   0.75  0.11   0.21  0.08
CGCG160-135000      0.  0.  15.10  0.42   0.97  0.09   0.21  0.08
M+08-38-00         44. 15.  15.60  0.55   0.90  0.13   0.42  0.12
IC4188             39. 18.  15.71  0.54   0.77  0.15   0.32  0.12
NGC4974             0.  0.  15.31  0.40   0.79  0.10   0.22  0.08
IC4189              0.  0.  13.88  0.59   0.97  0.12   0.12  0.12
PGC0045337          0.  0.  15.62  0.39   0.78  0.10   0.08  0.08
PGC0045347          0.  0.  16.91  0.33   0.52  0.13   0.12  0.08
PGC0045352          0.  0.  16.63  0.34   0.56  0.13   0.14  0.08
M+10-26-00         46. 16.  15.97  0.52   0.71  0.16   0.36  0.12
M+04-06-00          0.  0.  15.18  0.58   0.80  0.14   0.06  0.12
M+10-27-00          0.  0.  15.18  0.58   0.93  0.13   0.24  0.12
UGC8192             0.  0.  14.18  0.60   1.14  0.10   0.16  0.12
PGC0045363          0.  0.  16.09  0.51   0.64  0.17   0.08  0.12
PGC0045364          0.  0.  16.37  0.49   0.73  0.15   0.26  0.12
M+00-29-00          0.  0.  14.45  0.61   1.01  0.12   0.04  0.12
CGCG160-138000      0.  0.  15.09  0.59   0.83  0.14   0.00  0.12
PGC0045379          0.  0.  15.81  0.38   0.86  0.10   0.28  0.08
M+07-31-00          0.  0.  15.56  0.56   0.75  0.15   0.06  0.12
M+10-28-00          0.  0.  16.18  0.50   0.67  0.16   0.16  0.12
M+05-00-00          0.  0.  15.07  0.59   0.87  0.13   0.22  0.12
PGC0045387          0.  0.  16.24  0.50   0.63  0.17   0.12  0.12
M+05-00-00        174. 18.  15.14  0.59   1.03  0.12   0.32  0.12
M+01-52-00          0.  0.  15.80  0.53   0.71  0.16   0.24  0.12
UGC8199             0.  0.  14.75  0.60   0.91  0.13   0.20  0.12
NGC4971             0.  0.  14.27  0.43   1.05  0.08   0.05  0.08
M+10-32-00          0.  0.  16.12  0.51   0.66  0.16   0.06  0.12
CGCG44-003          0.  0.  15.81  0.53   0.86  0.14   0.29  0.12
E575-56A          124. 18.  15.02  0.59   0.98  0.12   0.32  0.12
CGCG101-001        91. 12.  15.88  0.52   0.79  0.14   0.53  0.12
PGC0045421          0.  0.  15.31  0.57   0.81  0.14   0.18  0.12
M+10-33-00          0.  0.  17.02  0.47   0.59  0.17   0.20  0.12
M+00-01-00          0.  0.  16.04  0.51   0.73  0.15   0.22  0.12
PGC0045433          0.  0.  17.68  0.52   0.42  0.21   0.20  0.12
M+06-37-00        132. 14.  15.50  0.56   0.86  0.14   0.45  0.12
E575-57             0.  0.  15.54  0.55   0.84  0.14   0.05  0.12
M+05-00-00          0.  0.  14.40  0.43   1.07  0.08   0.13  0.08
E575-58             0.  0.  16.39  0.48   0.70  0.16   0.00  0.12
UGC8206           114. 10.  15.39  0.40   0.88  0.09   0.46  0.08
IC852               0.  0.  14.78  0.60   0.95  0.12   0.18  0.12
UGC8214             0.  0.  14.55  0.43   0.84  0.10   0.03  0.08
UGC8204             0.  0.  14.05  0.60   1.19  0.10   0.18  0.12
IC849               0.  0.  13.74  0.59   1.16  0.10   0.13  0.12
NGC4979             0.  0.  14.34  0.61   1.01  0.12   0.04  0.12
E575-59           177. 10.  14.67  0.42   1.14  0.07   0.46  0.08
IC850               0.  0.  15.34  0.57   0.80  0.14   0.06  0.12
UGC8208             0.  0.  15.00  0.59   1.10  0.11   0.29  0.12
NGC4978           144. 18.  13.75  0.59   1.31  0.09   0.32  0.12
E575-60             0.  0.  16.54  0.34   0.59  0.12   0.01  0.08
M+06-43-00          0.  0.  15.31  0.58   0.81  0.14   0.21  0.12
CGCG189-025         0.  0.  15.35  0.57   0.71  0.16   0.08  0.12
NGC4987             0.  0.  14.16  0.43   1.10  0.08   0.24  0.08
CGCG160-145000      0.  0.  14.99  0.59   1.01  0.12   0.22  0.12
CGCG44-007          0.  0.  15.37  0.57   0.84  0.14   0.24  0.12
M+05-00-00          0.  0.  14.72  0.43   0.88  0.09   0.06  0.08
M-03-02-00          0.  0.  17.39  0.50   0.43  0.20   0.06  0.12
CGCG189-026         0.  0.  15.41  0.57   0.89  0.13   0.24  0.12
PGC0045515          0.  0.  16.24  0.35   0.69  0.11   0.26  0.08
NGC4985             0.  0.  14.17  0.60   1.07  0.11   0.06  0.12
M+05-00-00          0.  0.  14.83  0.60   0.84  0.14   0.04  0.12
UGC8225             0.  0.  14.02  0.60   1.00  0.12   0.00  0.12
PGC0045530         90. 14.  17.02  0.47   0.53  0.19   0.44  0.12
CGCG130-010       120. 16.  15.47  0.56   0.89  0.13   0.37  0.12
UGC8224            43.  8.  15.29  0.58   1.09  0.11   0.68  0.12
NGC4983             0.  0.  14.44  0.61   0.98  0.12   0.21  0.12
IC851             157. 20.  14.05  0.60   1.14  0.10   0.30  0.12
PGC0045558        179. 15.  16.79  0.47   0.73  0.15   0.41  0.12
UGC8228             0.  0.  14.18  0.60   1.10  0.11   0.20  0.12
M+09-20-00          0.  0.  14.33  0.43   1.00  0.08   0.11  0.08
UGC8223             0.  0.  14.20  0.61   1.05  0.11   0.10  0.12
E575-62             0.  0.  16.25  0.49   0.90  0.13   0.26  0.12
UGC8234           135. 14.  14.23  0.43   1.06  0.08   0.30  0.08
UGC8229             0.  0.  13.47  0.40   1.19  0.07   0.14  0.08
M+00-06-00          0.  0.  15.58  0.55   0.81  0.14   0.10  0.12
M+05-00-00         94. 14.  15.35  0.57   1.06  0.11   0.44  0.12
UGC8237             0.  0.  14.14  0.43   0.95  0.09   0.11  0.08
E575-63           163. 14.  16.73  0.47   0.81  0.14   0.46  0.12
M+00-08-00          0.  0.  14.95  0.59   0.86  0.14   0.00  0.12
PGC0045592         85. 14.  15.98  0.52   0.86  0.14   0.44  0.12
NGC4992             0.  0.  14.05  0.60   1.04  0.11   0.10  0.12
PGC0045594          0.  0.  15.30  0.57   0.96  0.12   0.16  0.12
NGC4991             0.  0.  15.12  0.58   0.94  0.13   0.05  0.12
NGC5007             0.  0.  14.56  0.60   0.90  0.13   0.08  0.12
NGC4990             0.  0.  14.22  0.61   0.99  0.12   0.08  0.12
E575-64             0.  0.  17.32  0.49   0.53  0.19   0.12  0.12
PGC0045626          0.  0.  16.14  0.36   0.58  0.12   0.06  0.08
NGC4996             0.  0.  13.36  0.56   1.25  0.10   0.20  0.12
NGC5001             0.  0.  14.30  0.61   1.05  0.11   0.26  0.12
E575-66             0.  0.  14.95  0.59   0.84  0.14   0.00  0.12
M+06-46-00          0.  0.  15.47  0.57   0.84  0.14   0.13  0.12
M+08-56-00          0.  0.  15.20  0.58   0.79  0.14   0.06  0.12
UGC8238             0.  0.  14.73  0.42   0.97  0.09   0.23  0.08
M+01-04-00          0.  0.  15.61  0.39   0.80  0.10   0.20  0.08
UGC8242           123. 12.  15.92  0.53   0.95  0.12   0.52  0.12
CGCG44-018          0.  0.  15.62  0.55   0.83  0.14   0.08  0.12
M+08-58-00          0.  0.  15.02  0.59   0.94  0.13   0.14  0.12
M-02-06-00          0.  0.  10.94  0.29   1.67  0.08   0.10  0.12
PGC0045653         50. 16.  15.18  0.58   0.90  0.13   0.37  0.12
M+05-00-00         91. 15.  15.70  0.55   1.09  0.11   0.38  0.12
UGC8247             0.  0.  15.15  0.58   0.94  0.13   0.26  0.12
NGC5000             0.  0.  13.03  0.51   1.23  0.10   0.10  0.12
M+08-57-00          0.  0.  15.35  0.57   0.80  0.14   0.14  0.12
IC854               0.  0.  14.88  0.60   0.93  0.13   0.21  0.12
NGC4997           145. 17.  13.48  0.58   1.41  0.09   0.34  0.12
UGC8244            77. 12.  15.27  0.41   0.95  0.09   0.35  0.08
PGC0045681          0.  0.  16.08  0.50   0.63  0.17   0.12  0.12
M+09-23-00          0.  0.  14.98  0.59   0.88  0.13   0.08  0.12
