2010ey    E548-G76         55.38333333 -19.90500000  55.38125000 -19.90011111 S0       -2.0    29.    17.  1471.000  14.60   1.07    -4.7    17.9   - 16.90 * Ia       Jun30       *Mazaetal.
2010ez    A121750+4726    184.45833333  47.44666667 184.45958333  47.44675000 -       -99.9  -100.  -100.     0.279 -99.90 -99.90 -9999.9 -9999.9   r 21.10 * Ia       May10       *Challisetal.
2010fa    A141301+5427    213.25416667  54.46277778 213.25779167  54.46294444 -       -99.9  -100.  -100.     0.373 -99.90 -99.90 -9999.9 -9999.9   r 21.90 * Ia       May13       *Challisetal.
2010fb    A160818+5454    242.07500000  54.90805556 242.07666667  54.90811111 -       -99.9  -100.  -100.     0.336 -99.90 -99.90 -9999.9 -9999.9   r 22.20 * Ia       May31       *Challisetal.
2010fc    A161428+5443    243.61666667  54.72583333 243.61962500  54.72583333 -       -99.9  -100.  -100.     0.233 -99.90 -99.90 -9999.9 -9999.9   r 22.50 * Ia       May31       *Challisetal.
2010fd    A140714+5359    211.80833333  53.99750000 211.81220833  53.99761111 -       -99.9  -100.  -100.     0.530 -99.90 -99.90 -9999.9 -9999.9   i 22.40 * Ia       Jun1        *Challisetal.
2010fe    A160852+5500    242.21666667  55.00472222 242.21937500  55.00483333 -       -99.9  -100.  -100.     0.430 -99.90 -99.90 -9999.9 -9999.9   i 22.40 * Ia       Jun1        *Challisetal.
2010ff    A140919+5415    212.32916667  54.26250000 212.33308333  54.26255556 -       -99.9  -100.  -100.     0.270 -99.90 -99.90 -9999.9 -9999.9   r 22.90 * Ia       Jun3        *Challisetal.
2010fg    A121641+4641    184.17083333  46.68972222 184.17320833  46.68997222 -       -99.9  -100.  -100.     0.241 -99.90 -99.90 -9999.9 -9999.9   r 22.80 * Ia       Jun6        *Challisetal.
2010fh    A141718+5358    214.32500000  53.97805556 214.32745833  53.97830556 -       -99.9  -100.  -100.     0.387 -99.90 -99.90 -9999.9 -9999.9   r 22.30 * Ia       Jun6        *Challisetal.
2010fi    A160544+5604    241.43333333  56.07416667 241.43679167  56.07441667 -       -99.9  -100.  -100.     0.331 -99.90 -99.90 -9999.9 -9999.9   r 22.10 * Ia       Jun6        *Challisetal.
2010fj    A160648+5458    241.70000000  54.98083333 241.70333333  54.98094444 -       -99.9  -100.  -100.     0.550 -99.90 -99.90 -9999.9 -9999.9   r 23.10 * Ia       Jun6        *Challisetal.
2010fk    A161119+5338    242.82916667  53.63750000 242.83087500  53.63750000 -       -99.9  -100.  -100.     0.140 -99.90 -99.90 -9999.9 -9999.9   r 22.10 * IIb      Jun6        *Challisetal.
2010fl    A161348+5536    243.45000000  55.60833333 243.45091667  55.60852778 -       -99.9  -100.  -100.     0.360 -99.90 -99.90 -9999.9 -9999.9   r 21.50 * Ia       Jun6        *Challisetal.
2010fm    A161747+5518    244.44583333  55.30222222 244.44879167  55.30227778 -       -99.9  -100.  -100.     0.360 -99.90 -99.90 -9999.9 -9999.9   r 21.60 * Ia       Jun6        *Challisetal.
2010fn    A161815+5523    244.56250000  55.38444444 244.56612500  55.38469444 -       -99.9  -100.  -100.     0.323 -99.90 -99.90 -9999.9 -9999.9   r 21.90 * Ia       Jun6        *Challisetal.
2010fo    A161853+5546    244.72083333  55.78277778 244.72420833  55.78291667 -       -99.9  -100.  -100.     0.347 -99.90 -99.90 -9999.9 -9999.9   r 22.00 * Ia       Jun6        *Challisetal.
2010fp    A121406+4659    183.52500000  46.99222222 183.52708333  46.99233333 -       -99.9  -100.  -100.     0.350 -99.90 -99.90 -9999.9 -9999.9   r 22.30 * Ia       Jun15       *Challisetal.
2010fq    A122159+4550    185.49583333  45.84694444 185.49779167  45.84719444 -       -99.9  -100.  -100.     0.379 -99.90 -99.90 -9999.9 -9999.9   r 22.50 * Ia       Jun15       *Challisetal.
2010fr    A141157+5204    212.98750000  52.07166667 212.99066667  52.07183333 -       -99.9  -100.  -100.     0.450 -99.90 -99.90 -9999.9 -9999.9   r 22.30 * Ia       Jun15       *Challisetal.
2010fs    A141403+5321    213.51250000  53.36194444 213.51391667  53.36216667 -       -99.9  -100.  -100.     0.441 -99.90 -99.90 -9999.9 -9999.9   r 22.30 * Ia       Jun15       *Challisetal.
2010ft    A160115+5417    240.31250000  54.29805556 240.31420833  54.29819444 -       -99.9  -100.  -100.     0.420 -99.90 -99.90 -9999.9 -9999.9   r 21.80 * Ia       Jun15       *Challisetal.
2010fu    A122146+4639    185.44166667  46.65361111 185.44358333  46.65369444 -       -99.9  -100.  -100.     0.459 -99.90 -99.90 -9999.9 -9999.9   i 22.60 * Ia       Jun16       *Challisetal.
2010fv    NGC5888         228.27916667  41.26472222 228.27716667  41.26819444 SBbc      3.5    53.   158.  8738.000  14.03   1.12    -9.4    12.7   - 20.10 * II       Jul1        *LOSS
2010fw    UGC10995        266.88750000  64.02750000 266.88504167  64.02341667 -       -99.9    65.     7.  8154.000  14.72   1.01    -2.3   -14.7   - 18.40 * IIP      Jul2        *LOSS
2010fx    M-01-58-15      345.93333333  -7.22500000 345.93037500  -7.23172222 Sc        4.5    56.    21.  5122.000  14.12   1.08    -7.6   -24.8   - 17.40 * IIP      Jul4        *Newton,Puckett
2010fy    A052452-4646     81.21666667 -46.77694444  81.21858333 -46.77697222 -       -99.9  -100.  -100. 14700.000 -99.90 -99.90     9.0     9.0   - 17.70 * Ia       Jul7        *Monard
2010fz    NGC2967         145.51250000   0.33638889 145.51987500   0.33083333 Sc        5.0    24.    65.  1875.000  12.30   1.48    22.0   -21.0   - 15.80 * Ia       Jul9        *Monard
2010ga    A003443+0954      8.67916667   9.91055556   8.68262500   9.91002778 -       -99.9  -100.  -100. 17100.000 -99.90 -99.90    17.0    -2.0   - 17.30 * Ia       Jul8        *Vales
2010gb    UGC9947         234.66666667  41.00527778 234.66579167  41.00552778 Sdm       8.0    44.   110.  6760.000  16.84   1.04    -8.0     1.8   - 16.50 * Ia       Jul11       *Boles,Ciabattarietal.
2010gc    A132306-1300    200.77500000 -13.00500000 200.77625000 -13.00502778 -       -99.9  -100.  -100. 18000.000 -99.90 -99.90     3.4    -4.0   - 16.80 * Ia       Jul12       *Pignataetal.
2010gd    UGC11064        269.42083333  27.83444444 269.42075000  27.83002778 Scd:      6.0     0.  -100.  7043.000  13.32   1.29    -0.2   -18.9   - 19.90 * Ic       Jul8        *LOSS
2010ge    A154343-0928    235.92916667  -9.47611111 235.93295833  -9.47611111 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90     7.7    -3.4   - 17.70 * -        Jun10       *Drakeetal.
2010gf    UGC633           15.34166667  31.50777778  15.33808333  31.51288889 Sb        3.0    78.     9.  5555.000  14.81   1.20    -2.0    18.2   - 18.90 * IIP      Jul11       *LOSS
2010gg    E602-G25        337.85833333 -19.03444444 337.85612500 -19.03188889 SBbc      4.0    61.   171.  7263.000  14.26   1.18     0.1     9.5   - 17.70 * II       Jul12       *Mazaetal.
2010gh    IC4523          226.29583333 -43.50944444 226.30608333 -43.51655556 Sc        5.0    44.  -100.  4757.000  13.66   1.29    31.9   -25.8   - 16.90 * IIP      Jul13       *Pignataetal.
2010gi    IC4660          260.43750000  75.84861111 260.44179167  75.84566667 S       -99.9    75.   170.  1243.000  14.45   1.11     3.7    -9.4   - 15.30 * IIb:     Jul18       *Tsuboi
2010gj    PGC0190539      327.72916667 -17.77083333 327.72641667 -17.76927778 -       -99.9  -100.   110. 11002.000  16.44 -99.90    -6.0     5.0   - 17.00 * Iapec    Jul10       *Novoselniketal.
2010gk    NGC5433         210.65000000  32.51055556 210.64975000  32.50852778 Sdm:      8.0    76.     3.  4293.000  14.05   1.20    -1.9    -6.3   - 19.00 * Ic       Jul17       *LOSS
2010gl    NGC6189         247.92083333  59.62611111 247.91091667  59.62394444 Scd:      6.0    61.    20.  5523.000  13.42   1.28   -16.7   -10.3   - 18.80 * Ia       Jul18       *LOSS
2010gm    M+07-36-25      263.33750000  44.10611111 263.33687500  44.10447222 -       -99.9    45.   144. -9999.900  15.93   0.87    -2.0    -5.8   - 17.90 * Ia       Jul19       *Boles
2010gn    A171750+4052    259.45833333  40.88111111 259.45791667  40.88111111 -       -99.9  -100.  -100. 10950.000 -99.90 -99.90    -2.4    -0.6   - 16.60 * Ia       Jul7        *Vinkoetal.
2010go    A125000-0754    192.50000000  -7.91638889 192.50066667  -7.91663889 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90    36.7   -10.7   - 16.90 * -        Jul20       *McNaughtetal.
2010gp    NGC6240         253.24583333   2.40083333 253.23912500   2.38788889 I0       90.0    59.    20.  7351.000  13.80   1.33   -22.0   -47.0   - 17.50 * Ia       Jul14       *Mazaetal.
2010gq    M+00-01-58        4.35833333  -0.97861111   4.35708333  -0.97713889 Sab       2.3    60.   144.  5416.000  15.09   0.93    -5.5     8.2   - 16.80 * II       Jul21       *Novoselniketal.
2010gr    UGC2035          38.49166667  44.34444444  38.49566667  44.34727778 Sb        3.0    49.   125.  5131.000  14.15   1.24     6.2     9.4   - 17.80 * Ib/c     Jul29       *LOSS
2010gs    M-01-53-07      311.41666667  -5.59000000 311.41462500  -5.58661111 -       -99.9    36.    15.  8131.000  15.16   0.86    -5.0    10.0   - 16.60 * II       Aug1        *Novoselniketal.
2010gt    E187-G21        312.84166667 -52.54972222 312.84325000 -52.54669444 S0/a     -1.1    69.    21. 13329.000  15.20   1.01     3.0    11.0   - 18.00 * -        Aug2        *Monard
2010gu    A221923-3658    334.84583333 -36.97444444 334.84650000 -36.97347222 -       -99.9  -100.  -100. 16800.000 -99.90 -99.90     7.0     3.3   - 18.00 * -        Aug7        *McNaughtetal.
2010gv    A175822+5047    269.59166667  50.79250000 269.59404167  50.79286111 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90     2.3     1.2   - 16.40 * Ia       Aug9        *Itagaki
2010gw    IC4992          305.86666667 -71.56500000 305.85545833 -71.56802778 SBc       5.2    84.    55.  4173.000  14.48   1.35   -12.0   -11.0   - 16.60 * IIP      Aug10       *Parker
2010gx    A112547-0849    171.44583333  -8.82833333 171.44462500  -8.82816667 -       -99.9  -100.  -100.     0.230 -99.90 -99.90 -9999.9 -9999.9   r 18.60 * Ic       Mar13       *Pastorelloetal.
2010gy    A022712-0432     36.80000000  -4.53444444  36.80016667  -4.53469444 -       -99.9  -100.  -100. 18000.000 -99.90 -99.90 -9999.9 -9999.9   g 20.80 * Ia       Aug5        *Chornocketal.
2010gz    NGC599           23.22500000 -12.19138889  23.21279167 -12.18930556 S0pec    -3.0    17.   135.  5498.000  14.15   1.15   -39.6     6.7   - 16.00 * Ia       Aug16       *Tsuboi
2010ha    IC1764           30.09583333  24.58055556  30.10354167  24.57880556 SBb       3.0    17.    10.  5029.000  14.57   1.16    19.8    -6.7   - 18.90 * -        Aug19       *Boles
2010hb    UGC2537          46.77083333  46.62111111  46.75691667  46.62227778 Scd       6.0    17.    53.  4997.000  15.14   1.08   -31.3     4.3   - 17.50 * II       Aug24       *Boles
2010hc    E339-G06        298.77500000 -39.37277778 298.78433333 -39.36625000 SBc       4.7    56.    25.  6064.000  14.43   1.17    21.2    24.2   - 16.30 * IIb      Aug5        *Drakeetal.
2010hd    E290-G01        340.47083333 -46.09333333 340.46600000 -46.09594444 -       -99.9    24.    55.  9964.000  14.67   0.80    -8.1   -10.5   - 17.60 * IIn:     Aug7        *Drakeetal.
2010he    NGC1120          42.26666667 -14.47055556  42.29504167 -14.44994444 S0       -3.0    60.    40.  8518.000  14.64   1.11    97.0    74.0   - 17.60 * Ia       Aug20       *Itagaki
2010hf    M+09-11-21       99.33333333  56.37944444  99.33237500  56.38272222 -       -99.9    45.   148.  8191.000  15.02   0.94    -5.6    11.8   - 18.30 * IIb      Aug31       *Boles
2010hg    NGC3001         146.57916667 -30.43750000 146.55708333 -30.45369444 Sbc       3.9    47.     6.  2220.000  12.72   1.46   -64.0   -58.0   - 15.00 * Ia       Sep1        *Monard
2010hh    NGC6524         269.81250000  45.88750000 269.82658333  45.87561111 S0:      -3.0    44.   155.  5396.000  13.83   1.13    38.7   -42.4   - 18.30 * Iapec    Sep1        *LOSS,Itagaki
2010hi    NGC6621         273.22916667  68.36333333 273.25316667  68.36483333 Sbpec:    3.0    67.   145.  6210.000  13.41   1.32    30.0     4.0   - 18.00 * -        Sep1        *Arbour
2010hj    E145-G16        327.29583333 -59.03777778 327.29100000 -59.03977778 Sab       2.2    42.    60.  9000.000  14.79   1.01    -5.5    -8.2   - 17.10 * Ia       Aug4        *Drakeetal.
2010hk    UGC2802          54.46250000   4.94888889  54.46920833   4.94783333 Sb        3.2    61.    90.  9624.000  15.51   1.05    26.4    -3.9   - 17.60 * Ia       Sep2        *Newton,Puckett
2010hl    M+10-24-122     259.14166667  57.86916667 259.13891667  57.86897222 -       -99.9    70.   146.  8214.000  16.29   0.82    -2.0    -0.4   - 17.50 * -        Sep2        *Boles
2010hm    UGC12687        353.82500000  12.92388889 353.82741667  12.92552778 SBbc      4.0    41.   125.  6121.000  14.90   1.24    14.8     4.5   - 18.90 * IIP      Sep2        *LOSS
2010hn    A214319-1503    325.82916667 -15.05527778 325.82975000 -15.05544444 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90    10.5    -0.5   - 17.50 * -        Aug7        *Vidaetal.
2010ho    PGC1361264      349.79166667   9.19583333 349.79266667   9.19844444 -       -99.9    27.    69. -9999.900  17.02   0.63     3.0    12.0   - 16.60 * Ia       Sep4        *Leonini,Guerrini
2010hp    M-02-01-52        4.70833333 -10.36194444   4.70837500 -10.36127778 SBcpec    4.5    70.    36.  8070.000  14.99   1.04    -2.6     2.7   K 17.10 * II       Jul21       *Miluzio,Cappellaro
2010hq    UGC3691         107.00833333  15.17944444 107.01395833  15.18611111 Scd       6.0    61.    65.  2182.000  13.22   1.34    29.0    25.0   - 15.20 * IIP      Sep8        *Monard
2010hr    M+07-13-06       91.99166667  39.26694444  91.99583333  39.26511111 -       -99.9    61.   125. -9999.900  16.32   0.92    12.5    -5.8   - 16.80 * -        Sep8        *Duszanowicz
2010hs    A022546+2446     36.44166667  24.77777778  36.41308333  24.76488889 -       -99.9  -100.  -100. 22800.000 -99.90 -99.90    20.3    -4.5   - 18.60 * Ia       Sep12       *LOSS
2010ht    A233447-1250    353.69583333 -12.84333333 353.69770833 -12.84336111 -       -99.9  -100.  -100.  8100.000 -99.90 -99.90 -9999.9 -9999.9   - 18.30 * IIP      Aug13       *Drakeetal.
2010hu    A232213-0519    350.55416667  -5.31861111 350.55554167  -5.31875000 -       -99.9  -100.  -100. 26400.000 -99.90 -99.90    -0.5    -1.0   - 18.70 * Ia       Sep11       *Drakeetal.
2010hv    A232425-1902    351.10416667 -19.03722222 351.10541667 -19.03733333 -       -99.9  -100.  -100.  7279.000 -99.90 -99.90     0.0     0.0   - 15.60 * IIP      Aug28       *Pignataetal.
2010hw    UGC10685        256.21250000  12.92500000 256.20912500  12.92677778 Sb        3.4    69.   119.  9642.000  15.23   1.25   -10.2     6.7   - 19.10 * II       Sep12       *LOSS
2010hx    NGC3258         157.22500000 -35.60555556 157.21275000 -35.60619444 E1       -5.0  -100.    75.  2792.000  12.49   1.46   -31.0    -2.0   - 15.30 * Ia       Sep16       *Monard
2010hy    A185932+1924    284.88333333  19.40694444 284.88704167  19.40719444 -       -99.9  -100.  -100.     0.190 -99.90 -99.90 -9999.9 -9999.9   - 19.10 * Ic       Sep4        *LOSS
2010hz    UGC1359          28.42500000  29.93361111  28.42487500  29.93461111 SB?     -99.9    17.   155.  7683.000  14.89   0.89    -3.7     4.7   - 19.10 * Ia       Sep12       *LOSS
2010ia    A035656+0830     59.23333333   8.51250000  59.23416667   8.51252778 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90   -31.2    -2.7   - 17.30 * Ia       Sep16       *Drakeetal.
2010ib    A012547-0122     21.44583333  -1.37250000  21.44808333  -1.37491667 Irr     -99.9  -100.  -100.  5621.000 -99.90 -99.90     3.3   -12.5   - 19.20 * II       Sep5        *LOSS,Gal-Yametal.
2010ic    UGC11983        334.76250000  33.32944444 334.76812500  33.32969444 Sbc       4.0    78.    70.  4902.000  15.53   0.96     4.1     0.8   - 18.00 * II       Sep20       *LOSS
2010id    NGC7483         346.45000000   3.54500000 346.45433333   3.52238889 Sa        1.0    49.   110.  4956.000  14.27   1.21    11.6   -81.8   - 18.90 * II       Sep16       *LOSS
2010ie    NGC2333         107.08750000  35.17000000 107.09879167  35.16977778 Sa        1.0    44.    35.  4274.000  14.01   0.98    29.2    -1.2   - 17.60 * IIP      Sep23       *LOSS
2010if    NGC7372         341.44166667  11.13083333 341.43833333  11.13155556 Sbc      44.0    27.    70. 11690.000  14.69   1.17   -12.0     1.3   - 19.30 * Ib:      Sep26       *LOSS
2010ig    UGC1306          27.69583333  32.54694444  27.70404167  32.54969444 S0       -2.0    27.    70. 11332.000  15.02   1.11    27.7    10.3   - 18.90 * Ib       Sep28       *LOSS
2010ih    NGC2325         105.66666667 -28.69722222 105.68179167 -28.62366667 E4       -5.0  -100.     6.  2159.000  12.30   1.52    42.5   265.0   - 13.30 * Ia       Sep29       *Pignataetal.
2010ii    NGC7342         339.55416667  35.49888889 339.55491667  35.49166667 SBa       1.0    17.  -100.  8070.000  15.18   1.13     0.2   -25.4   - 18.00 * Ia       Sep30       *LOSS
2010ij    PGC0068600      335.07916667  17.05694444 335.08412500  17.05616667 Sa        1.4    50.   146. 10316.000  15.92   0.73    10.4    -4.8   - 15.90 * Ia       Sep15       *Vidaetal.
2010ik    UGC112            3.03750000  41.75333333   3.03187500  41.75677778 Sm        9.0     0.  -100.  5015.000 -99.90   1.26   -12.2    11.0   - 18.70 * IIb:pec  Sep17       *Grennan
2010il    NGC6922         307.47083333  -2.19138889 307.47133333  -2.19019444 Scpec:    5.3    42.   150.  5652.000  14.04   1.13     3.3     3.9   - 16.40 * Ib/c     Sep29       *Mazaetal.
2010im    A201131-4541    302.87916667 -45.69916667 302.88162500 -45.69938889 -       -99.9  -100.  -100.  5400.000 -99.90 -99.90     1.9    -5.9   - 16.30 * Ia       Oct4        *Drakeetal.
2010in    PGC0715978       19.05833333 -30.54361111  19.06091667 -30.54594444 -       -99.9    44.    68. 10673.000  17.90   0.58     5.2    -7.7   - 18.50 * -        Oct6        *Drakeetal.
2010io    UGC4543         130.84166667  45.73555556 130.83920833  45.73833333 Sm        8.0    56.   160.  1991.000  15.25   1.52    -1.9     9.6   - 17.50 * Ic       Sep30       *Duszanowicz
2010ip    A032948+0632     52.45000000   6.54861111  52.45208333   6.54869444 -       -99.9  -100.  -100. 15600.000 -99.90 -99.90   -17.2   -10.3   - 18.10 * Ia       Oct3        *Drakeetal.
2010iq    IC5145          328.59583333  15.15666667 328.59687500  15.15572222 Sab       2.0    56.   170.  7360.000  14.21   1.20     2.8    -4.4   - 18.50 * Ic       Oct11       *LOSS
2010ir    E491-G12        104.35416667 -24.72694444 104.34912500 -24.71958333 Sc        5.0    77.   166.  2550.000  14.81   1.28   -11.8    26.1   - 16.60 * IIb      Oct9        *Mazaetal.
2010is    M+04-55-02      349.80833333  26.05555556 349.80995833  26.05338889 Sb        2.7    36.   175.  6275.000  14.86   0.92     1.1    -9.0   - 18.30 * Ib/c     Oct12       *LOSS
2010it    NGC1417          55.48750000  -4.70472222  55.48958333  -4.70586111 Sb        3.0    52.     2.  4087.000  12.81   1.43     2.3    -4.1   - 17.00 * Ia       Oct11       *LOSS
2010iu    A004002-5609     10.00833333 -56.15805556  10.01033333 -56.15830556 -       -99.9  -100.  -100. 12000.000 -99.90 -99.90 -9999.9 -9999.9   - 17.20 * Ia       Oct7        *Pignataetal.
2010iv    A040352-4325     60.96666667 -43.42722222  60.96762500 -43.42736111 -       -99.9  -100.  -100. 22200.000 -99.90 -99.90 -9999.9 -9999.9   - 17.40 * Ia       Oct15       *Mazaetal.
2010iw    UGC4570         131.31666667  27.82388889 131.31254167  27.82272222 Sdm       8.0    36.   112.  6474.000  16.85   1.00   -12.9    -3.4   - 16.40 * Iapec    Oct14       *Howerton
2010ix    PGC0003583       15.01666667  41.71750000  15.01037500  41.71600000 -       -99.9    53.    50. -9999.900  15.83   0.73   -13.7    -4.4   - 18.00 * Ia       Oct16       *Vidaetal.
2010iy    E281-G14        279.15416667 -47.05416667 279.15379167 -47.05436111 SBb       3.0    52.    57.  6900.000  14.44   1.05    -3.1    -0.5   - 17.70 * -        Oct18       *Mazaetal.
2010iz    UGC3552         102.46250000  28.37111111 102.46225000  28.37280556 SBcd:     6.0    58.    75.  4865.000  15.25   1.02     5.2     5.9   - 17.20 * IIP      Oct16       *LOSS
2010ja    NGC2513         120.60416667   9.41361111 120.61829167   9.39469444 E        -5.0  -100.   170.  4662.000  12.59   1.40    55.0   -68.0   - 17.90 * Iapec    Oct15       *Pignataetal.
2010jb    IC1615           16.02916667 -51.13305556  16.03200000 -51.13483333 SBbc     -4.2    63.   143.  7670.000  14.51   1.10     6.0    -6.0   - 15.60 * Ia       Oct30       *Parker
2010jc    NGC1033          40.06666667  -8.77694444  40.05825000  -8.77419444 Sc:       5.0    29.     0.  7248.000  14.73   1.12   -31.8     9.7   - 18.20 * IIP      Oct29       *Howerton,Puckett,Newton
2010jd    A033723-3302     54.34583333 -33.04305556  54.34250000 -33.04436111 E       -99.9  -100.  -100. 10800.000 -99.90 -99.90    -5.1    -4.5   - 17.40 * Ia       Sep20       *Zhengetal.
2010je    NGC6350         259.67500000  41.69416667 259.65254167  41.68241667 S0       -2.0     0.    89.  9765.000  14.23   1.00   -63.4   -43.2   - 17.10 * -        Nov2        *Newton,Puckett
2010jf    PGC1183175       55.18333333   1.05638889  55.18112500   1.05944444 -       -99.9    46.    21.  7186.000  15.96   0.80   -14.0    10.3   - 17.70 * Iapec    Oct20       *Vidaetal.
2010jg    A220427-0758    331.11250000  -7.97861111 331.11425000  -7.97811111 -       -99.9  -100.  -100. 18300.000 -99.90 -99.90     9.0     2.0   - 17.90 * -        Oct11       *Drakeetal.
2010jh    A223516-2141    338.81666667 -21.69833333 338.81862500 -21.69836111 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90    -0.9     0.1   - 16.70 * -        Oct12       *Drakeetal.
2010ji    UGC1230          26.38333333  25.52111111  26.38295833  25.53758333 Sm:       9.0    34.  -100.  3836.000 -99.90   1.33    -8.0    57.6   - 17.60 * IIP      Oct17       *Drakeetal.
2010jj    NGC812           31.71250000  44.57305556  31.71762500  44.57152778 Sbc       4.2    76.   160.  5285.000  12.58   1.97     7.8    -5.5   - 17.00 * IIn      Nov3        *Rich
2010jk    A011236+1528     18.15000000  15.47444444  18.14845833  15.47458333 -       -99.9  -100.  -100.     0.280 -99.90 -99.90     0.0     0.5   - 20.20 * IIn:     Oct31       *Sarneczky,Kuli
2010jl    UGC5189A        145.72083333   9.49277778 145.72220833   9.49494444 Im?     -99.9  -100.  -100.  3300.000 -99.90 -99.90     2.4     7.7   - 13.50 * IIn      Nov3        *Newton,Puckett
2010jm    A034603+1242     56.51250000  12.70416667  56.51479167  12.70430556 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90     3.4     4.1   - 17.40 * Ia       Nov2        *Pletikosaetal.
2010jn    NGC2929         144.37500000  23.16166667 144.37625000  23.15933333 Sc        4.9    74.   144.  7549.000  14.55   1.09     5.2    -8.6   R 19.20 * Ia       Oct12       *Howell,Boles,Newton,Puckett
2010jo    UGC595           14.39583333  -1.39111111  14.39837500  -1.39258333 E        -4.1  -100.  -100. 13427.000  14.96   0.94    10.0    -6.0   - 17.50 * Ia       Nov6        *Koishikawa
2010jp    A061630-2124     94.12500000 -21.41000000  94.12762500 -21.41008333 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90 -9999.9 -9999.9   - 17.20 * IIn      Nov11       *Mazaetal.
2010jq    A103636-2728    159.15000000 -27.47888889 159.15166667 -27.47902778 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90    18.6     0.2   - 17.20 * Ia       Nov11       *Mazaetal.
2010jr    E362-G18         79.90000000 -32.65777778  79.89362500 -32.65405556 SB0/ape  -0.3    50.   160.  3773.000  13.87   1.08   -16.8    13.6   - 16.20 * ?        Nov12       *Pignataetal.
2010js    UGC4294         124.20416667  60.49305556 124.20679167  60.49605556 Sbc       4.2    74.     9. 11700.000  15.74   1.06     2.6    11.2   - 18.10 * IIn      Nov7        *Boles
2010jt    A234339-4119    355.91250000 -41.32138889 355.92183333 -41.31302778 -       -99.9  -100.  -100. 15900.000 -99.90 -99.90    20.5    29.6   - 19.00 * -        Nov6        *Howertonetal.
2010ju    UGC3341          85.47916667  18.49222222  85.48329167  18.49750000 SBab      2.0     0.    96.  4569.000  15.35   1.26     6.8    19.9   - 16.80 * Ia       Nov14       *LOSS
2010jv    NGC2379         111.86250000  33.81138889 111.86033333  33.81161111 S0:      -2.0     0.   120.  4030.000  14.60   0.89     2.8     0.3   - 16.30 * Ia       Nov14       *LOSS
2010jw    IC2394          131.77916667  28.23666667 131.77879167  28.23816667 SBb       3.0    61.    90.  6320.000  15.38   1.17    -0.1     5.4   - 17.50 * Ic       Nov14       *LOSS
2010jx    A011942+3024     19.92500000  30.41361111  19.92591667  30.41366667 -       -99.9  -100.  -100.     0.110 -99.90 -99.90    -0.9     0.7   - 19.20 * Ia       Oct28       *Drakeetal.
2010jy    A230943+0541    347.42916667   5.69888889 347.43158333   5.69894444 -       -99.9  -100.  -100. 12600.000 -99.90 -99.90     6.6    -1.6   - 16.50 * IIn      Oct30       *Drakeetal.
2010jz    A071715+4523    109.31250000  45.38416667 109.31558333  45.38436111 -       -99.9  -100.  -100. 19800.000 -99.90 -99.90    -4.5     1.5   - 18.00 * Ia       Nov2        *Drakeetal.
2010ka    A032601-0049     51.50416667  -0.83000000  51.50829167  -0.83000000 -       -99.9  -100.  -100.     0.166 -99.90 -99.90    -0.6     1.6   - 19.40 * Ia       Nov7        *Drakeetal.
2010kb    A082047+3553    125.19583333  35.89361111 125.19754167  35.89375000 -       -99.9  -100.  -100. 22500.000 -99.90 -99.90    -0.9     0.7   - 18.10 * IIn      Nov10       *Drakeetal.
2010kc    NGC7624         350.09583333  27.31555556 350.09304167  27.31605556 Scd:      6.0    42.    30.  4500.000  13.82   0.99    -1.9     1.9   - 17.10 * Ib       Nov15       *LOSS
2010kd    A120801+4913    182.00416667  49.22583333 182.00462500  49.22530556 -       -99.9  -100.  -100.     0.100 -99.90 -99.90     2.1    -1.8   - 17.50 * II       Nov14       *Vinkoetal.
2010ke    A005725-0057     14.35416667  -0.96361111  14.35258333  -0.96427778 -       -99.9  -100.  -100. 12600.000 -99.90 -99.90     0.2    -1.9   - 18.10 * Ia       Nov14       *Zhengetal.
2010kf    CGCG391-14       54.00833333   1.10472222  54.01470833   1.10111111 -       -99.9    52.    68. 12224.000  15.60   0.82    29.1   -12.8   - 17.50 * Ia       Nov28       *Drakeetal.
2010kg    NGC1633          70.03750000   7.34916667  70.03500000   7.35000000 Sab       2.0    32.     5.  4870.000  14.50   1.00   -10.5     3.0   - 18.80 * Ia       Nov29       *LOSS
2010kh    UGC11657        314.94583333  -1.88750000 314.94470833  -1.89552778 Pec      99.0     0.   141.  5836.000  15.32   1.06    -3.3   -29.1   - 17.40 * IIb      Nov18       *LOSS
2010ki    A231610-0214    349.04166667  -2.23333333 349.03991667  -2.23480556 -       -99.9  -100.  -100. -9999.900 -99.90 -99.90    -5.4    -5.2   - 16.90 * Ia       Dec2        *Itagaki
2010kj    A024837+0724     42.15416667   7.40277778  42.15479167   7.40300000 -       -99.9  -100.  -100. 19200.000 -99.90 -99.90     1.0    -1.0   - 18.50 * Ia       Nov2        *Fatkhullinetal.
